ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3502	"ENSG00000175061.13"	"C17orf76-AS1"	chr17	+	16342640	16343017	16342640	16342707	16343498	16343567	3502	1275	0			150	75	NA	NA	1.0		NA
3503	"ENSG00000175061.13"	"C17orf76-AS1"	chr17	+	16342640	16343017	16342640	16342728	16343498	16343567	3503	253	1320			150	75	NA	NA	0.087		NA
3504	"ENSG00000175061.13"	"C17orf76-AS1"	chr17	+	16366477	16366631	16366477	16366561	16367032	16367300	3504	16	5			145	75	NA	NA	0.623		NA
3505	"ENSG00000204970.5"	"PCDHA1"	chr5	+	140165875	140168269	140165875	140167477	140358533	140358592	3505	0	0			150	75	NA	NA	NA		NA
3506	"ENSG00000265231.2"	"AKR1C2"	chrJH636060.1	-	28865	30332	30215	30332	28290	28413	3506	0	0			150	75	NA	NA	NA		NA
3507	"ENSG00000113119.8"	"TMCO6"	chr5	+	140019323	140019449	140019323	140019436	140021249	140021365	3507	1	42			88	75	NA	NA	0.02		NA
3508	"ENSG00000111319.8"	"SCNN1A"	chr12	-	6458995	6459190	6459124	6459190	6458492	6458571	3508	0	0			150	75	NA	NA	NA		NA
3509	"ENSG00000111319.8"	"SCNN1A"	chr12	-	6471216	6471407	6471233	6471407	6464942	6465046	3509	3	0			92	75	NA	NA	1.0		NA
3510	"ENSG00000143224.13"	"PPOX"	chr1	+	161136889	161137276	161136889	161137024	161137784	161137917	3510	50	1			150	75	NA	NA	0.962		NA
3511	"ENSG00000254996.1"	"ANKHD1-EIF4EBP3"	chr5	+	139917670	139917846	139917670	139917819	139918503	139918668	3511	188	17			102	75	NA	NA	0.89		NA
3512	"ENSG00000140873.11"	"ADAMTS18"	chr16	-	77401333	77401620	77401337	77401620	77398084	77398278	3512	0	0			79	75	NA	NA	NA		NA
3513	"ENSG00000105877.13"	"DNAH11"	chr7	+	21655826	21655925	21655826	21655910	21657236	21657395	3513	0	0			90	75	NA	NA	NA		NA
3514	"ENSG00000067066.12"	"SP100"	chr2	+	231331834	231331930	231331834	231331921	231333757	231333811	3514	200	3			84	75	NA	NA	0.983		NA
3515	"ENSG00000120705.8"	"ETF1"	chr5	-	137878322	137878625	137878393	137878625	137854380	137854556	3515	6	0			146	75	NA	NA	1.0		NA
3516	"ENSG00000120705.8"	"ETF1"	chr5	-	137878322	137878625	137878521	137878625	137854380	137854556	3516	6	177			150	75	NA	NA	0.017		NA
3517	"ENSG00000120705.8"	"ETF1"	chr5	-	137878393	137878625	137878521	137878625	137854380	137854556	3517	2	177			150	75	NA	NA	0.006		NA
3518	"ENSG00000085276.13"	"MECOM"	chr3	-	168863105	168864076	168863541	168864076	168862784	168862846	3518	9	0			150	75	NA	NA	1.0		NA
3519	"ENSG00000085276.13"	"MECOM"	chr3	-	168863105	168864076	168864013	168864076	168862784	168862846	3519	6	0			150	75	NA	NA	1.0		NA
3520	"ENSG00000085276.13"	"MECOM"	chr3	-	168863541	168864076	168864013	168864076	168862784	168862846	3520	6	0			150	75	NA	NA	1.0		NA
3521	"ENSG00000205336.7"	"GPR56"	chr16	+	57662546	57662714	57662546	57662638	57675502	57675620	3521	57	1			150	75	NA	NA	0.966		NA
3522	"ENSG00000205336.7"	"GPR56"	chr16	+	57684164	57684267	57684164	57684263	57685111	57685279	3522	0	67			79	75	NA	NA	0.0		NA
3523	"ENSG00000112769.14"	"LAMA4"	chr6	-	112471637	112471829	112471712	112471829	112469358	112469538	3523	15	185			150	75	NA	NA	0.039		NA
3524	"ENSG00000112769.14"	"LAMA4"	chr6	-	112510311	112510407	112510332	112510407	112508651	112508803	3524	38	48			96	75	NA	NA	0.382		NA
3525	"ENSG00000120729.5"	"MYOT"	chr5	+	137206129	137206696	137206129	137206214	137211517	137211692	3525	1	0			150	75	NA	NA	1.0		NA
3526	"ENSG00000108592.12"	"FTSJ3"	chr17	-	61903906	61904032	61903926	61904032	61903617	61903664	3526	2	48			95	75	NA	NA	0.032		NA
3527	"ENSG00000197641.7"	"SERPINB13"	chr18	+	61256889	61256949	61256889	61256946	61259581	61259710	3527	2	0			78	75	NA	NA	1.0		NA
3528	"ENSG00000111196.5"	"MAGOHB"	chr12	-	10765238	10765577	10765413	10765577	10763220	10763279	3528	25	0			150	75	NA	NA	1.0		NA
3529	"ENSG00000150054.14"	"MPP7"	chr10	-	28348444	28348672	28348578	28348672	28347423	28347532	3529	2	13			150	75	NA	NA	0.071		NA
3530	"ENSG00000247556.2"	"OIP5-AS1"	chr15	+	41576187	41576486	41576187	41576308	41577422	41577561	3530	0	18			150	75	NA	NA	0.0		NA
3531	"ENSG00000069018.13"	"TRPC7"	chr5	-	135610344	135610525	135610360	135610525	135601907	135602124	3531	0	0			91	75	NA	NA	NA		NA
3532	"ENSG00000113658.12"	"SMAD5"	chr5	+	135469041	135469648	135469041	135469162	135483520	135483595	3532	2	0			150	75	NA	NA	1.0		NA
3533	"ENSG00000162302.8"	"RPS6KA4"	chr11	+	64126849	64126921	64126849	64126875	64127634	64127853	3533	44	3			121	75	NA	NA	0.901		NA
3534	"ENSG00000259905.1"	"PWRN1"	chr15	+	24819656	24819960	24819656	24819891	24820053	24820150	3534	0	0			144	75	NA	NA	NA		NA
3535	"ENSG00000145833.11"	"DDX46"	chr5	+	134152119	134152296	134152119	134152293	134153185	134153404	3535	75	13			78	75	NA	NA	0.847		NA
3536	"ENSG00000081059.15"	"TCF7"	chr5	+	133451599	133451777	133451599	133451724	133473749	133473855	3536	0	2			128	75	NA	NA	0.0		NA
3537	"ENSG00000081059.15"	"TCF7"	chr5	+	133473749	133473928	133473749	133473855	133474641	133474729	3537	0	5			148	75	NA	NA	0.0		NA
3538	"ENSG00000198053.7"	"SIRPA"	chr20	+	1915360	1915412	1915360	1915400	1917965	1920543	3538	17	112			87	75	NA	NA	0.116		NA
3539	"ENSG00000146414.11"	"SHPRH"	chr6	-	146254185	146254314	146254192	146254314	146248324	146248413	3539	2	3			82	75	NA	NA	0.379		NA
3540	"ENSG00000170412.12"	"GPRC5C"	chr17	+	72435883	72436966	72435883	72436185	72439956	72440051	3540	46	1			150	75	NA	NA	0.958		NA
3541	"ENSG00000113522.9"	"RAD50"	chr5	+	131911468	131911620	131911468	131911555	131915008	131915194	3541	39	0			140	75	NA	NA	1.0		NA
3542	"ENSG00000158985.9"	"CDC42SE2"	chr5	+	130694901	130695251	130694901	130695240	130721235	130721337	3542	0	23			86	75	NA	NA	0.0		NA
3543	"ENSG00000072163.14"	"LIMS2"	chr2	-	128397844	128398563	128398470	128398563	128397644	128397720	3543	541	12			150	75	NA	NA	0.958		NA
3544	"ENSG00000185813.6"	"PCYT2"	chr17	-	79865429	79865733	79865648	79865733	79864635	79864774	3544	24	0			150	75	NA	NA	1.0		NA
3545	"ENSG00000073008.10"	"PVR"	chr19	+	45162009	45162168	45162009	45162033	45164558	45164590	3545	267	10			150	75	NA	NA	0.93		NA
3546	"ENSG00000226524.2"	"RP1-102H19.8"	chr6	+	88101497	88101595	88101497	88101553	88102442	88102560	3546	0	0			117	75	NA	NA	NA		NA
3547	"ENSG00000145781.4"	"COMMD10"	chr5	+	115428241	115428397	115428241	115428392	115469764	115469875	3547	62	2			80	75	NA	NA	0.967		NA
3548	"ENSG00000163702.14"	"IL17RC"	chr3	+	9958781	9959317	9958781	9959104	9959396	9959418	3548	19	53			150	75	NA	NA	0.152		NA
3549	"ENSG00000163702.14"	"IL17RC"	chr3	+	9959606	9959795	9959606	9959759	9960018	9960093	3549	2	97			111	75	NA	NA	0.014		NA
3550	"ENSG00000163702.14"	"IL17RC"	chr3	+	9960183	9960293	9960183	9960282	9962174	9962286	3550	119	5			86	75	NA	NA	0.954		NA
3551	"ENSG00000163702.14"	"IL17RC"	chr3	+	9965564	9965821	9965564	9965704	9965915	9965975	3551	108	25			150	75	NA	NA	0.684		NA
3552	"ENSG00000112031.11"	"MTRF1L"	chr6	-	153316270	153316454	153316378	153316454	153315647	153315811	3552	65	1			150	75	NA	NA	0.97		NA
3553	"ENSG00000112031.11"	"MTRF1L"	chr6	-	153316270	153316454	153316397	153316454	153315647	153315811	3553	65	1			150	75	NA	NA	0.97		NA
3554	"ENSG00000112031.11"	"MTRF1L"	chr6	-	153316378	153316454	153316397	153316454	153315647	153315811	3554	7	1			94	75	NA	NA	0.848		NA
3555	"ENSG00000136718.5"	"IMP4"	chr2	+	131100466	131100535	131100466	131100508	131100658	131100767	3555	52	136			102	75	NA	NA	0.219		NA
3556	"ENSG00000136718.5"	"IMP4"	chr2	+	131102201	131102298	131102201	131102285	131102948	131103058	3556	10	260			88	75	NA	NA	0.032		NA
3557	"ENSG00000136718.5"	"IMP4"	chr2	+	131103139	131103506	131103139	131103272	131103590	131103685	3557	370	0			150	75	NA	NA	1.0		NA
3558	"ENSG00000264665.2"	"RP11-315I20.1"	chrJH636052.4	+	2742648	2743207	2742648	2743070	2759947	2760039	3558	0	0			150	75	NA	NA	NA		NA
3559	"ENSG00000173120.10"	"KDM2A"	chr11	+	67017556	67018269	67017556	67017817	67020164	67020328	3559	197	1			150	75	NA	NA	0.99		NA
3560	"ENSG00000096063.10"	"SRPK1"	chr6	-	35836786	35836887	35836789	35836887	35825037	35825145	3560	48	0			78	75	NA	NA	1.0		NA
3561	"ENSG00000132305.16"	"IMMT"	chr2	-	86389074	86389202	86389098	86389202	86386658	86386794	3561	8	80			99	75	NA	NA	0.07		NA
3562	"ENSG00000189308.6"	"LIN54"	chr4	-	83905313	83906029	83905976	83906029	83900035	83900159	3562	2	2			150	75	NA	NA	0.333		NA
3563	"ENSG00000198160.10"	"MIER1"	chr1	+	67450254	67450335	67450254	67450275	67452085	67454302	3563	30	2			135	75	NA	NA	0.893		NA
3564	"ENSG00000105705.11"	"SUGP1"	chr19	-	19427055	19427402	19427230	19427402	19420905	19421009	3564	0	32			150	75	NA	NA	0.0		NA
3565	"ENSG00000159433.7"	"STARD9"	chr15	+	42877718	42877835	42877718	42877832	42927053	42927170	3565	5	0			78	75	NA	NA	1.0		NA
3566	"ENSG00000139636.11"	"LMBR1L"	chr12	-	49498501	49498668	49498528	49498668	49498230	49498334	3566	6	124			102	75	NA	NA	0.034		NA
3567	"ENSG00000139636.11"	"LMBR1L"	chr12	-	49500293	49500529	49500327	49500529	49499706	49499740	3567	22	0			109	75	NA	NA	1.0		NA
3568	"ENSG00000139636.11"	"LMBR1L"	chr12	-	49500293	49500529	49500436	49500529	49499706	49499740	3568	58	0			150	75	NA	NA	1.0		NA
3569	"ENSG00000139636.11"	"LMBR1L"	chr12	-	49500327	49500529	49500436	49500529	49499706	49499740	3569	58	0			150	75	NA	NA	1.0		NA
3570	"ENSG00000121454.4"	"LHX4"	chr1	+	180217419	180217604	180217419	180217591	180235526	180235729	3570	0	0			88	75	NA	NA	NA		NA
3571	"ENSG00000162004.12"	"CCDC78"	chr16	-	775412	775580	775445	775580	775236	775293	3571	12	1			108	75	NA	NA	0.893		NA
3572	"ENSG00000073060.11"	"SCARB1"	chr12	-	125270902	125271049	125270986	125271049	125267228	125267357	3572	98	0			150	75	NA	NA	1.0		NA
3573	"ENSG00000132436.7"	"FIGNL1"	chr7	-	50516815	50517421	50517197	50517421	50515878	50515987	3573	7	0			150	75	NA	NA	1.0		NA
3574	"ENSG00000132436.7"	"FIGNL1"	chr7	-	50516815	50517421	50517242	50517421	50515878	50515987	3574	4	0			150	75	NA	NA	1.0		NA
3575	"ENSG00000132436.7"	"FIGNL1"	chr7	-	50516815	50517421	50517253	50517421	50515878	50515987	3575	5	0			150	75	NA	NA	1.0		NA
3576	"ENSG00000132436.7"	"FIGNL1"	chr7	-	50516815	50517421	50517260	50517421	50515878	50515987	3576	4	0			150	75	NA	NA	1.0		NA
3577	"ENSG00000132436.7"	"FIGNL1"	chr7	-	50517197	50517421	50517242	50517421	50515878	50515987	3577	0	0			120	75	NA	NA	NA		NA
3578	"ENSG00000132436.7"	"FIGNL1"	chr7	-	50517197	50517421	50517253	50517421	50515878	50515987	3578	1	0			131	75	NA	NA	1.0		NA
3579	"ENSG00000132436.7"	"FIGNL1"	chr7	-	50517197	50517421	50517260	50517421	50515878	50515987	3579	1	0			138	75	NA	NA	1.0		NA
3580	"ENSG00000132436.7"	"FIGNL1"	chr7	-	50517242	50517421	50517253	50517421	50515878	50515987	3580	1	0			86	75	NA	NA	1.0		NA
3581	"ENSG00000132436.7"	"FIGNL1"	chr7	-	50517242	50517421	50517260	50517421	50515878	50515987	3581	1	0			93	75	NA	NA	1.0		NA
3582	"ENSG00000132436.7"	"FIGNL1"	chr7	-	50517253	50517421	50517260	50517421	50515878	50515987	3582	0	0			82	75	NA	NA	NA		NA
3583	"ENSG00000164609.5"	"SLU7"	chr5	-	159845602	159846088	159846029	159846088	159842131	159842317	3583	4	17			150	75	NA	NA	0.105		NA
3584	"ENSG00000172890.7"	"NADSYN1"	chr11	+	71169473	71169602	71169473	71169590	71174477	71174531	3584	2	71			87	75	NA	NA	0.024		NA
3585	"ENSG00000172890.7"	"NADSYN1"	chr11	+	71185440	71186668	71185440	71185572	71187078	71188484	3585	19	0			150	75	NA	NA	1.0		NA
3586	"ENSG00000187609.11"	"EXD3"	chr9	-	140249018	140249225	140249151	140249225	140248790	140248829	3586	29	10			150	75	NA	NA	0.592		NA
3587	"ENSG00000112514.11"	"CUTA"	chr6	-	33385023	33385087	33385027	33385087	33384873	33384919	3587	2	544			79	75	NA	NA	0.003		NA
3588	"ENSG00000152117.13"	"AC093838.4"	chr2	+	132257776	132257923	132257776	132257919	132258078	132258154	3588	30	65			79	75	NA	NA	0.305		NA
3589	"ENSG00000155026.12"	"RSPH10B"	chr7	-	5982856	5983103	5982954	5983103	5978352	5978460	3589	0	0			150	75	NA	NA	NA		NA
3590	"ENSG00000155026.12"	"RSPH10B"	chr7	-	6000321	6000495	6000338	6000495	5997537	5997658	3590	0	0			92	75	NA	NA	NA		NA
3591	"ENSG00000155026.12"	"RSPH10B"	chr7	-	6009913	6010314	6010248	6010314	6006948	6007068	3591	0	0			150	75	NA	NA	NA		NA
3592	"ENSG00000099622.9"	"CIRBP"	chr19	+	1271138	1271466	1271138	1271364	1271549	1271631	3592	775	6			150	75	NA	NA	0.985		NA
3593	"ENSG00000148187.13"	"MRRF"	chr9	+	125027740	125028059	125027740	125027824	125033142	125033354	3593	10	7			150	75	NA	NA	0.417		NA
3594	"ENSG00000148187.13"	"MRRF"	chr9	+	125047447	125048225	125047447	125047566	125048317	125048445	3594	123	5			150	75	NA	NA	0.925		NA
3595	"ENSG00000059804.11"	"SLC2A3"	chr12	-	8082279	8083238	8083075	8083238	8078439	8078544	3595	315	1			150	75	NA	NA	0.994		NA
3596	"ENSG00000126870.11"	"WDR60"	chr7	+	158695066	158697974	158695066	158695286	158698679	158698782	3596	13	13			150	75	NA	NA	0.333		NA
3597	"ENSG00000153113.19"	"CAST"	chr5	+	96058342	96058422	96058342	96058402	96062497	96062563	3597	1	183			95	75	NA	NA	0.004		NA
3598	"ENSG00000269882.1"	"C1S"	chrJH720444.2	+	263334	263500	263334	263374	264472	264650	3598	0	0			150	75	NA	NA	NA		NA
3599	"ENSG00000130518.12"	"KIAA1683"	chr19	-	18375172	18378336	18375733	18378336	18367907	18368916	3599	1	0			150	75	NA	NA	1.0		NA
3600	"ENSG00000204165.5"	"CXorf65"	chrX	-	70326189	70326276	70326208	70326276	70325849	70325987	3600	0	0			94	75	NA	NA	NA		NA
3601	"ENSG00000113645.9"	"WWC1"	chr5	+	167868686	167868854	167868686	167868839	167871498	167871590	3601	0	2			90	75	NA	NA	0.0		NA
3602	"ENSG00000229809.4"	"ZNF688"	chr16	-	30582754	30584055	30583442	30584055	30582330	30582444	3602	28	0			150	75	NA	NA	1.0		NA
3603	"ENSG00000129595.8"	"EPB41L4A"	chr5	-	111505952	111506066	111505997	111506066	111504691	111504802	3603	0	6			120	75	NA	NA	0.0		NA
3604	"ENSG00000167394.8"	"ZNF668"	chr16	-	31084060	31084823	31084206	31084823	31075133	31075802	3604	3	0			150	75	NA	NA	1.0		NA
3605	"ENSG00000132429.5"	"POPDC3"	chr6	-	105609299	105610035	105609670	105610035	105607585	105607694	3605	8	0			150	75	NA	NA	1.0		NA
3606	"ENSG00000116337.11"	"AMPD2"	chr1	+	110172854	110173061	110172854	110173028	110173304	110173415	3606	7	136			108	75	NA	NA	0.035		NA
3607	"ENSG00000153140.4"	"CETN3"	chr5	-	89695174	89695366	89695288	89695366	89692309	89692381	3607	55	0			150	75	NA	NA	1.0		NA
3608	"ENSG00000153140.4"	"CETN3"	chr5	-	89701501	89701616	89701505	89701616	89695174	89695366	3608	42	0			79	75	NA	NA	1.0		NA
3609	"ENSG00000164180.9"	"TMEM161B"	chr5	-	87501617	87501771	87501630	87501771	87498778	87498892	3609	2	15			88	75	NA	NA	0.102		NA
3610	"ENSG00000164180.9"	"TMEM161B"	chr5	-	87564537	87564665	87564604	87564665	87524261	87524345	3610	9	0			142	75	NA	NA	1.0		NA
3611	"ENSG00000070476.10"	"ZXDC"	chr3	-	126180112	126181063	126180377	126181063	126158474	126158570	3611	39	1			150	75	NA	NA	0.951		NA
3612	"ENSG00000070476.10"	"ZXDC"	chr3	-	126180112	126181063	126180377	126181063	126160607	126160789	3612	38	1			150	75	NA	NA	0.95		NA
3613	"ENSG00000070476.10"	"ZXDC"	chr3	-	126180112	126181063	126180377	126181063	126178495	126178580	3613	39	13			150	75	NA	NA	0.6		NA
3614	"ENSG00000109220.6"	"CHIC2"	chr4	-	54915121	54915277	54915205	54915277	54880229	54880286	3614	159	1			150	75	NA	NA	0.988		NA
3615	"ENSG00000155366.12"	"RHOC"	chr1	-	113247674	113247790	113247721	113247790	113246265	113246428	3615	26	277			122	75	NA	NA	0.055		NA
3616	"ENSG00000108039.13"	"XPNPEP1"	chr10	-	111635285	111637625	111637547	111637625	111633124	111633185	3616	152	1			150	75	NA	NA	0.987		NA
3617	"ENSG00000108039.13"	"XPNPEP1"	chr10	-	111674768	111674857	111674780	111674857	111667448	111667573	3617	50	0			87	75	NA	NA	1.0		NA
3618	"ENSG00000066322.8"	"ELOVL1"	chr1	-	43830212	43830318	43830285	43830318	43829994	43830131	3618	307	4			148	75	NA	NA	0.975		NA
3619	"ENSG00000066322.8"	"ELOVL1"	chr1	-	43830212	43830318	43830289	43830318	43829994	43830131	3619	346	0			150	75	NA	NA	1.0		NA
3620	"ENSG00000066322.8"	"ELOVL1"	chr1	-	43830285	43830318	43830289	43830318	43829994	43830131	3620	48	0			79	75	NA	NA	1.0		NA
3621	"ENSG00000123427.11"	"METTL21B"	chr12	+	58166799	58166911	58166799	58166856	58168411	58168550	3621	13	1			130	75	NA	NA	0.882		NA
3622	"ENSG00000042493.11"	"CAPG"	chr2	-	85626258	85626408	85626303	85626408	85625812	85625905	3622	68	0			120	75	NA	NA	1.0		NA
3623	"ENSG00000155561.10"	"NUP205"	chr7	+	135261716	135261876	135261716	135261847	135262543	135262772	3623	18	0			104	75	NA	NA	1.0		NA
3624	"ENSG00000155561.10"	"NUP205"	chr7	+	135290892	135290974	135290892	135290958	135291498	135291663	3624	39	0			91	75	NA	NA	1.0		NA
3625	"ENSG00000198792.8"	"TMEM184B"	chr22	-	38642790	38642891	38642811	38642891	38641940	38642106	3625	6	9			96	75	NA	NA	0.342		NA
3626	"ENSG00000169246.12"	"NPIPB3"	chr16	-	21430810	21431087	21430955	21431087	21426277	21426406	3626	19	4			150	75	NA	NA	0.704		NA
3627	"ENSG00000169246.12"	"NPIPB3"	chr16	-	21436610	21436699	21436620	21436699	21436299	21436457	3627	15	5			85	75	NA	NA	0.726		NA
3628	"ENSG00000164877.14"	"MICALL2"	chr7	-	1477069	1477244	1477170	1477244	1476377	1476492	3628	39	51			150	75	NA	NA	0.277		NA
3629	"ENSG00000020922.8"	"MRE11A"	chr11	-	94225807	94226072	94225947	94226072	94223998	94224131	3629	0	10			150	75	NA	NA	0.0		NA
3630	"ENSG00000182095.10"	"TNRC18"	chr7	-	5354610	5354779	5354614	5354779	5352133	5353490	3630	0	1			79	75	NA	NA	0.0		NA
3631	"ENSG00000131069.15"	"ACSS2"	chr20	+	33462744	33462940	33462744	33462930	33470596	33470792	3631	0	0			85	75	NA	NA	NA		NA
3632	"ENSG00000131069.15"	"ACSS2"	chr20	+	33501898	33501974	33501898	33501920	33502125	33502240	3632	52	0			129	75	NA	NA	1.0		NA
3633	"ENSG00000153902.9"	"LGI4"	chr19	-	35622692	35622764	35622694	35622764	35622289	35622459	3633	271	6			77	75	NA	NA	0.978		NA
3634	"ENSG00000167595.10"	"C19orf55"	chr19	+	36253153	36253378	36253153	36253257	36255754	36255837	3634	7	17			150	75	NA	NA	0.171		NA
3635	"ENSG00000230725.1"	"RP4-738P15.1"	chr20	-	25124914	25125059	25124932	25125059	25124000	25124149	3635	0	0			93	75	NA	NA	NA		NA
3636	"ENSG00000168002.7"	"POLR2G"	chr11	+	62529266	62529656	62529266	62529376	62530338	62530498	3636	11	146			150	75	NA	NA	0.036		NA
3637	"ENSG00000168002.7"	"POLR2G"	chr11	+	62529266	62530338	62529266	62529376	62532653	62532704	3637	20	1			150	75	NA	NA	0.909		NA
3638	"ENSG00000168306.8"	"ACOX2"	chr3	-	58516977	58517093	58517019	58517093	58516192	58516365	3638	20	0			117	75	NA	NA	1.0		NA
3639	"ENSG00000183474.11"	"GTF2H2C"	chr5	+	68856049	68856230	68856049	68856069	68860926	68861015	3639	3	0			150	75	NA	NA	1.0		NA
3640	"ENSG00000221838.5"	"AP4M1"	chr7	+	99699502	99699612	99699502	99699591	99700297	99700404	3640	1	32			96	75	NA	NA	0.024		NA
3641	"ENSG00000221838.5"	"AP4M1"	chr7	+	99699502	99700016	99699502	99699591	99700297	99700404	3641	3	32			150	75	NA	NA	0.045		NA
3642	"ENSG00000221838.5"	"AP4M1"	chr7	+	99699502	99700016	99699502	99699612	99700297	99700404	3642	2	0			150	75	NA	NA	1.0		NA
3643	"ENSG00000221838.5"	"AP4M1"	chr7	+	99700297	99700404	99700297	99700369	99701031	99701142	3643	12	0			110	75	NA	NA	1.0		NA
3644	"ENSG00000153044.5"	"CENPH"	chr5	+	68491543	68491618	68491543	68491577	68492879	68492936	3644	4	0			116	75	NA	NA	1.0		NA
3645	"ENSG00000077514.4"	"POLD3"	chr11	+	74303649	74304082	74303649	74303763	74305105	74305161	3645	12	15			150	75	NA	NA	0.286		NA
3646	"ENSG00000090006.13"	"LTBP4"	chr19	+	41117764	41117890	41117764	41117882	41117978	41118098	3646	339	1			83	75	NA	NA	0.997		NA
3647	"ENSG00000090006.13"	"LTBP4"	chr19	+	41122794	41122948	41122794	41122926	41125251	41125398	3647	0	26			97	75	NA	NA	0.0		NA
3648	"ENSG00000155729.8"	"KCTD18"	chr2	-	201369470	201369682	201369492	201369682	201363613	201363807	3648	22	0			97	75	NA	NA	1.0		NA
3649	"ENSG00000159173.14"	"TNNI1"	chr1	-	201386874	201386940	201386910	201386940	201386243	201386247	3649	0	3			111	75	NA	NA	0.0		NA
3650	"ENSG00000215440.7"	"NPEPL1"	chr20	+	57266779	57266886	57266779	57266836	57268792	57268978	3650	15	4			125	75	NA	NA	0.692		NA
3651	"ENSG00000112237.8"	"CCNC"	chr6	-	100006372	100006424	100006376	100006424	99999715	99999771	3651	33	2			79	75	NA	NA	0.94		NA
3652	"ENSG00000113595.10"	"TRIM23"	chr5	-	64887669	64887775	64887698	64887775	64887274	64887329	3652	6	0			104	75	NA	NA	1.0		NA
3653	"ENSG00000186376.10"	"ZNF75D"	chrX	-	134475692	134478012	134477185	134478012	134429693	134429965	3653	8	1			150	75	NA	NA	0.8		NA
3654	"ENSG00000161179.9"	"YDJC"	chr22	-	21983831	21984050	21983890	21984050	21983596	21983696	3654	45	17			134	75	NA	NA	0.597		NA
3655	"ENSG00000123219.8"	"CENPK"	chr5	-	64857289	64857391	64857323	64857391	64850623	64850725	3655	0	0			109	75	NA	NA	NA		NA
3656	"ENSG00000123219.8"	"CENPK"	chr5	-	64857289	64857391	64857323	64857391	64850623	64850773	3656	0	0			109	75	NA	NA	NA		NA
3657	"ENSG00000145642.7"	"FAM159B"	chr5	+	63989913	63990026	63989913	63990009	63991333	63991491	3657	0	0			92	75	NA	NA	NA		NA
3658	"ENSG00000116922.10"	"C1orf109"	chr1	-	38155277	38155555	38155329	38155555	38151944	38152124	3658	48	1			127	75	NA	NA	0.966		NA
3659	"ENSG00000116922.10"	"C1orf109"	chr1	-	38155887	38156192	38156005	38156192	38155277	38155555	3659	36	0			150	75	NA	NA	1.0		NA
3660	"ENSG00000101361.10"	"NOP56"	chr20	+	2636579	2636860	2636579	2636680	2637046	2637195	3660	153	274			150	75	NA	NA	0.218		NA
3661	"ENSG00000075415.8"	"SLC25A3"	chr12	+	98987752	98989626	98987752	98987913	98991633	98991813	3661	933	1			150	75	NA	NA	0.998		NA
3662	"ENSG00000075415.8"	"SLC25A3"	chr12	+	98989210	98989439	98989210	98989335	98991633	98991813	3662	70	9			150	75	NA	NA	0.795		NA
3663	"ENSG00000227733.4"	"RP4-565E6.1"	chr1	-	146136939	146137078	146137046	146137078	146136068	146136137	3663	0	0			150	75	NA	NA	NA		NA
3664	"ENSG00000143110.7"	"C1orf162"	chr1	+	112019419	112019700	112019419	112019489	112019955	112020050	3664	66	39			150	75	NA	NA	0.458		NA
3665	"ENSG00000230708.6"	"HLA-DPB1"	chrGL000251.1	+	4497670	4497798	4497670	4497781	4498110	4498134	3665	0	0			92	75	NA	NA	NA		NA
3666	"ENSG00000205629.7"	"LCMT1"	chr16	+	25139795	25139891	25139795	25139887	25143722	25143844	3666	0	47			79	75	NA	NA	0.0		NA
3667	"ENSG00000205629.7"	"LCMT1"	chr16	+	25182034	25182126	25182034	25182118	25186257	25186355	3667	92	0			83	75	NA	NA	1.0		NA
3668	"ENSG00000179044.11"	"EXOC3L1"	chr16	-	67222623	67222843	67222806	67222843	67221127	67221740	3668	8	0			150	75	NA	NA	1.0		NA
3669	"ENSG00000177058.7"	"SLC38A9"	chr5	-	55007179	55007327	55007279	55007327	54993673	54993820	3669	0	6			150	75	NA	NA	0.0		NA
3670	"ENSG00000008277.10"	"ADAM22"	chr7	+	87808249	87808444	87808249	87808357	87810819	87810920	3670	0	0			150	75	NA	NA	NA		NA
3671	"ENSG00000119866.16"	"BCL11A"	chr2	-	60687816	60689559	60689416	60689559	60678301	60679801	3671	7	4			150	75	NA	NA	0.467		NA
3672	"ENSG00000240535.4"	"CTD-2313F11.1"	chr5	-	54318965	54319165	54319125	54319165	54318455	54318540	3672	0	0			150	75	NA	NA	NA		NA
3673	"ENSG00000185504.12"	"C17orf70"	chr17	-	79518757	79519078	79518953	79519078	79517273	79518229	3673	8	20			150	75	NA	NA	0.167		NA
3674	"ENSG00000106077.14"	"ABHD11"	chr7	-	73151550	73152065	73151891	73152065	73151258	73151440	3674	20	0			150	75	NA	NA	1.0		NA
3675	"ENSG00000106077.14"	"ABHD11"	chr7	-	73152657	73152793	73152662	73152793	73151891	73152065	3675	14	0			80	75	NA	NA	1.0		NA
3676	"ENSG00000177200.11"	"CHD9"	chr16	+	53341592	53341865	53341592	53341817	53342597	53342766	3676	52	6			123	75	NA	NA	0.841		NA
3677	"ENSG00000168958.15"	"MFF"	chr2	+	228193393	228193615	228193393	228193505	228194321	228194499	3677	5	11			150	75	NA	NA	0.185		NA
3678	"ENSG00000147394.14"	"ZNF185"	chrX	+	152128242	152128481	152128242	152128440	152132382	152132493	3678	0	3			116	75	NA	NA	0.0		NA
